categoria_do_encargo;tipo_do_encargo;codigo_do_encargo;valor_total_do_carne;parcelas;taxa_de_desconto_%;vencimento_da_primeira_parcela;valor_da_primeira_parcela;codigo_de_barras;complemento_despesa;calcular_taxa_de_administracao_sobre_o_servico;conta_bancaria;
1;1;28227;595.84;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28228;595.84;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28230;671.6;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28231;595.84;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28232;595.84;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28560;1339.04;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28561;908.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28562;829.6;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28563;846.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28564;882.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28565;908.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28566;829.6;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28567;846.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28568;882.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28569;908.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28570;829.6;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28571;846.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28572;882.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28573;110.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28574;110.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28575;110.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28576;110.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28577;110.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28579;110.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28581;110.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28582;110.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28606;1043.12;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28738;191.28;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28818;581.28;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28823;580.48;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28826;580.48;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28845;574.24;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28848;574.24;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;28856;574.24;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;29015;219.92;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;29017;210.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;29019;1228.4;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;29035;729.92;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;29236;632.24;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;29698;189.76;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;29718;271.28;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;29965;874.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30250;1653.44;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30383;406.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30389;420.16;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30397;420.16;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30402;406.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30403;406.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30648;643.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30650;626.64;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30652;643.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30870;239.6;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30876;239.6;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30907;130;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30913;130;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;30994;334.24;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31010;334.24;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31015;334.16;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31048;130.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31077;151.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31084;151.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31152;255.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31154;255.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31155;255.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31887;249.84;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31900;249.84;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31917;249.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31918;249.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31932;249.84;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;31939;249.84;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32073;198.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32082;228.72;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32083;198.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32093;221.04;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32101;228.56;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32151;93.6;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32596;156.16;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32597;156.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32604;156.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32608;156.16;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32636;778.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32648;346.16;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32655;128.64;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32699;90.72;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32717;328.56;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32842;250.16;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32851;180.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32852;180.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32854;192.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32858;180.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32861;227.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32890;241.92;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32894;209.04;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32896;242.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32901;242.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32902;204.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32913;240.48;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32918;240.48;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32988;262.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;32995;262.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33002;262.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33102;233.36;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33141;425.44;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33142;425.44;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33162;193.52;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33177;238.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33187;238.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33211;285.04;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33268;253.68;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33277;254.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33285;260.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33286;253.68;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33295;254.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33304;253.68;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33361;250.72;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33382;246.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33444;892.4;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33444;892.4;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33462;588.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33463;592.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33477;588.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;33785;493.68;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34016;113.04;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34070;390.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34141;515.6;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34420;272.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34429;1211.44;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34431;1045.36;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34499;122.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34560;859.84;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34688;374.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34815;579.04;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34816;582.72;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34840;399.68;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34865;364;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34874;357.44;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34888;399.68;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34912;210.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34926;418.56;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;34926;418.56;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;35156;631.44;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;35161;628.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;35161;628.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;35252;649.28;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;35724;46.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;35828;218.24;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;35843;136.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36000;213.92;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36296;1329.28;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36296;1329.28;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36305;1014.72;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36370;589.76;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36371;589.76;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36372;589.76;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36373;558.64;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36374;558.64;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36461;181.92;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36811;198.64;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36892;426.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;36904;307.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;37123;308.4;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;37199;112.56;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;37311;570.4;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;37444;182.56;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;37505;262.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;37778;168.48;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;37892;87.52;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;38521;44.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;38878;335.04;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;39146;361.68;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;39147;62.56;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;39166;329.6;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;39170;514.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;39170;514.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;39171;54.64;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;39682;426.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;39711;54.64;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;41747;14580;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;41763;260.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;42680;36.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;42859;392.56;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;42899;81.68;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;42906;438.56;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;42907;438.56;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;43229;100.48;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;43425;167.04;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;44160;393.12;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;45092;200.4;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;45129;754.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;45133;282;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;45134;282;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;45135;282;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;45427;304.48;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;45428;279.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;45429;304.48;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;46122;620.48;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;46123;607.44;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;46124;620.48;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;46125;607.44;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;46126;620.48;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;46162;178.16;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;46164;166.16;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;46623;266.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;46954;154.16;8;;10/05/2024;;;IPTU 2024;0;6;
1;1;46967;393.12;8;;10/05/2024;;;IPTU 2024;0;6;
1;3;36265;936;8;;10/05/2024;;;IPTU 2024;0;6;
1;3;33952;894;16;8;;10/05/2024;;;IPTU 2024;0;6
1;3;34015;14;13;1;;10/05/2024;;;IPTU 2024;0;6
1;2;3070;36.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;3075;36.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;43771;36.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;37124;38.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;32869;38.24;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;11176;40.56;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;11188;40.56;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;242;42.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;1991;43.36;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;2056;46.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;2142;63.92;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;2152;63.92;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;37925;63.92;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;1154;65.04;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;1155;65.04;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;36190;77.92;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;39683;81.36;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;36870;84.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;1260;90.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;42936;95.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;32123;12;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;32132;12;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;32143;12;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;32671;12.08;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;32659;13.25;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;32925;13.73;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;32929;13.73;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;32931;13.73;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;32948;13.73;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11276;14.96;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;36219;15;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;32612;15.3;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;29003;15.94;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;29005;15.94;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;30902;16.25;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;30908;16.25;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;34053;16.3;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;1295;16.35;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;31026;16.36;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;31042;16.36;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;31193;16.53;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;30424;16.84;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;30680;17.09;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;30693;17.09;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;30681;17.09;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;1290;17.15;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11663;17.83;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11654;17.83;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11655;17.83;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11656;17.83;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11657;17.83;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11658;17.83;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11659;17.83;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11660;17.83;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11661;17.83;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11662;17.83;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11663;17.83;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;46111;19.44;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;1396;19.88;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;46914;20.3;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11281;20.41;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;42946;21.93;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11326;22.1;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;46174;22.5;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;38785;22.7;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;30408;23.24;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;42894;23.63;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;29706;23.72;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;28748;23.91;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;28761;23.91;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;28786;23.91;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;42133;23.95;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;32711;24.19;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;4271;24.22;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;1637;24.33;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;46173;24.77;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;36811;24.83;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11637;25.47;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11862;26.55;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;1650;26.71;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;1655;26.71;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;32953;27.47;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;43779;28.32;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;43779;28.32;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11318;28.41;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;2309;28.89;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11702;29.43;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11702;29.43;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;30875;29.95;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;30881;29.95;1;;10/05/2024;;;IPTU 2024;0;6;
1;2;11334;241.2;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;1225;252.72;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;37445;263.52;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;462;270.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;8246;276.00;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;6349;276.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;29710;280.8;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;39681;426.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;6343;431.36;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;23514;439.84;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;46633;459.12;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;21655;469.6;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;13655;484.72;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;45423;503.04;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;4261;511.6;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;36266;543.68;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;28844;574.24;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;1454;612.88;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;659;636.48;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;45124;685.12;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;350;694.64;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;2602;759.84;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;1441;761.20;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;2323;786.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;1606;814.96;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;2428;854.16;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;1722;888.80;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;816;904.08;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;28154;956.40;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;6183;1001.44;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;2362;1112.64;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;36296;1329.28;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;3084;1540.32;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;28612;1978.64;8;;10/05/2024;;;IPTU 2024;0;6;
1;2;10972;2546.24;8;;10/05/2024;;;IPTU 2024;0;6;
